State,State Abbreviation,County,FIPS,Socioeconomic Status,Household Composition & Disability,Minority Status & Language,Housing Type & Transportation,Epidemiological Factors,Healthcare System Factors,CCVI Score
Wyoming,WY,Carbon,56007,0.261700096,0.216491563,0.737981535,0.803247373,0.29353709,0.028016555,0.172238
Maryland,MD,Talbot,24041,0.096147724,0.373766316,0.652021649,0.013371538,0.981852913,0.005093919,0.17192
California,CA,San Luis Obispo,06079,0.189748488,0.111747851,0.82394142,0.58993951,0.031518625,0.439987265,0.171601
Kansas,KS,Geary,20061,0.408150271,0.214262974,0.865011143,0.462591531,0.113658071,0.152180834,0.171283
Wisconsin,WI,Iowa,55049,0.049028972,0.271251194,0.239414199,0.298949379,0.303724928,0.560649475,0.170965
Missouri,MO,Camden,29029,0.519579752,0.338745622,0.211397644,0.630690863,0.268704234,0.206940465,0.170646
Texas,TX,Baylor,48023,0.298949379,0.835402738,0.17765043,0.084686406,0.615727475,0.126711238,0.170328
Maine,ME,Franklin,23007,0.404966571,0.29608405,0.101241643,0.199936326,0.786692136,0.114613181,0.17001
Florida,FL,Leon,12073,0.372492837,0.067176059,0.733842725,0.217765043,0.048710602,0.52690226,0.169691
New Hampshire,NH,Coos,33007,0.46959567,0.638331741,0.312002547,0.808022923,0.191340337,0.050302451,0.169373
Nebraska,NE,Douglas,31055,0.197707736,0.138809296,0.747532633,0.11524992,0.683221904,0.011461318,0.169054
Iowa,IA,Warren,19181,0.028971665,0.221903852,0.17892391,0.229544731,0.230499841,0.741165234,0.168736
Minnesota,MN,Goodhue,27049,0.092964024,0.216809933,0.395733843,0.716014008,0.040751353,0.575612862,0.168418
Wyoming,WY,Lincoln,56023,0.17382999,0.408468641,0.192613817,0.451130213,0.722699777,0.078955747,0.168099
West Virginia,WV,Marshall,54051,0.4110156,0.399872652,0.035975804,0.23463865,0.842406877,0.013689908,0.167781
New Hampshire,NH,Sullivan,33019,0.201209806,0.318051576,0.147723655,0.547914677,0.655205349,0.11747851,0.167463
Virginia,VA,Salem City,51775,0.285577841,0.185291309,0.441897485,0.552053486,0.254377587,0.304680038,0.167144
Georgia,GA,Oconee,13219,0.018783827,0.202483286,0.532951289,0.038522763,0.162687042,0.903215536,0.166826
Wisconsin,WI,Barron,55005,0.272524674,0.538363578,0.227634511,0.678127985,0.156001273,0.283030882,0.166507
Kansas,KS,Shawnee,20177,0.244189748,0.341292582,0.618274435,0.231454951,0.403374721,0.106017192,0.166189
Iowa,IA,Howard,19089,0.220630372,0.455905762,0.091690544,0.442534225,0.065265839,0.58962114,0.165871
North Dakota,ND,McLean,38055,0.035339064,0.165552372,0.389366444,0.808341293,0.811843362,0.072588348,0.165552
Nebraska,NE,Franklin,31061,0.167462592,0.522763451,0.240687679,0.322508755,0.761540911,0.044890162,0.165234
Nebraska,NE,Chase,31029,0.163323782,0.267749124,0.794014645,0.572110793,0.369627507,0.069404648,0.164916
Massachusetts,MA,Norfolk,25021,0.038522763,0.034383954,0.751353072,0.173193251,0.449219994,0.459407832,0.164597
Indiana,IN,Tippecanoe,18157,0.359758039,0.092964024,0.696911812,0.423750398,0.185291309,0.279528812,0.164279
Wisconsin,WI,Bayfield,55007,0.194205667,0.402101242,0.323145495,0.422158548,0.260744986,0.344157911,0.163961
Minnesota,MN,Le Sueur,27079,0.1165234,0.215218083,0.360394779,0.443170965,0.048073862,0.663482967,0.163642
Pennsylvania,PA,Lycoming,42081,0.423432028,0.41006049,0.262655205,0.273479784,0.270296084,0.275390003,0.163324
Pennsylvania,PA,Northampton,42095,0.202164916,0.151862464,0.658389048,0.05762496,0.2913085,0.422158548,0.163005
Montana,MT,Wheatland,30107,0.699458771,0.718242598,0.477554919,0.817255651,0.063992359,0.011142948,0.162687
Kentucky,KY,Campbell,21037,0.241006049,0.094237504,0.154727794,0.332059854,0.693091372,0.280165552,0.162369
Montana,MT,Rosebud,30087,0.541865648,0.262973575,0.488061127,0.554282076,0.306271888,0.032473734,0.16205
Ohio,OH,Madison,39097,0.304043298,0.41260745,0.332378223,0.228907991,0.29544731,0.297675899,0.161732
Maine,ME,Androscoggin,23001,0.305316778,0.508436804,0.391595033,0.552690226,0.41388093,0.020694046,0.161414
Iowa,IA,Sioux,19167,0.124482649,0.073861827,0.637376632,0.851321235,0.111429481,0.438395415,0.161095
Iowa,IA,Cass,19029,0.289716651,0.612225406,0.206622095,0.187838268,0.415472779,0.225405922,0.160777
Iowa,IA,Dallas,19049,0.007959249,0.040751353,0.489652977,0.136899077,0.454950653,0.737663165,0.160458
Virginia,VA,Craig,51045,0.078637377,0.184972939,0.068449538,0.499204075,0.17542184,0.715377268,0.16014
Nebraska,NE,Butler,31023,0.126392869,0.35530086,0.414836039,0.086596625,0.812161732,0.077682267,0.159822
Nebraska,NE,Webster,31181,0.162050302,0.640560331,0.0582617,0.442852595,0.672715696,0.067812798,0.159503
Alaska,AK,Anchorage,02020,0.129576568,0.095510984,0.848774276,0.623686724,0.416427889,0.006049029,0.159185
Virginia,VA,Fluvanna,51065,0.095192614,0.143584846,0.496338746,0.021330786,0.29512894,0.687360713,0.158867
Utah,UT,Rich,49033,0.134988857,0.695319962,0.393505253,0.328557784,0.011142948,0.533906399,0.158548
Missouri,MO,Platte,29165,0.028653295,0.148360395,0.522763451,0.055714741,0.168099331,0.82298631,0.15823
Ohio,OH,Portage,39133,0.339382362,0.104425342,0.356574339,0.092008914,0.187519898,0.581661891,0.157911
Colorado,CO,El Paso,08041,0.23368354,0.152817574,0.70423432,0.051257561,0.435848456,0.246418338,0.157593
Nevada,NV,Washoe,32031,0.320916905,0.149633875,0.850047755,0.270932824,0.218720153,0.064947469,0.157275
West Virginia,WV,Jackson,54035,0.524036931,0.391595033,0.023241006,0.230818211,0.632601082,0.099013053,0.156956
Washington,WA,Island,53029,0.160140083,0.239414199,0.512893983,0.087551735,0.131486788,0.559694365,0.156638
Virginia,VA,Botetourt,51023,0.102196753,0.23559376,0.270614454,0.078000637,0.207895575,0.671123846,0.15632
Michigan,MI,Oakland,26125,0.075135307,0.070996498,0.680993314,0.035975804,0.487742757,0.460999682,0.156001
Nebraska,NE,Hooker,31091,0.212671124,0.663801337,0.014645018,0.344476281,0.343202802,0.35116205,0.155683
West Virginia,WV,Marion,54049,0.544730977,0.319006686,0.247373448,0.4110156,0.553008596,0.018465457,0.155365
Idaho,ID,Bonner,16017,0.35179879,0.466411971,0.167144222,0.556829035,0.122890799,0.355937599,0.155046
California,CA,Santa Clara,06085,0.122890799,0.018465457,0.974212034,0.461636422,0.029608405,0.385546004,0.154728
North Dakota,ND,Morton,38059,0.063355619,0.027379815,0.377905126,0.758993951,0.489652977,0.418656479,0.154409
Maine,ME,Knox,23013,0.172556511,0.248965298,0.073225088,0.514167463,0.851957975,0.06049029,0.154091
Kentucky,KY,Oldham,21185,0.020694046,0.048392232,0.334606813,0.026106336,0.845272206,0.515440942,0.153773
Oregon,OR,Multnomah,41051,0.317096466,0.074816937,0.838586437,0.740846864,0.125756129,0.113021331,0.153454
South Dakota,SD,Butte,46019,0.327602674,0.936007641,0.112702961,0.913085005,0.020694046,0.212671124,0.153136
Nebraska,NE,Richardson,31147,0.217128303,0.717287488,0.173193251,0.122890799,0.534543139,0.169054441,0.152818
Oklahoma,OK,Woods,40151,0.398917542,0.254377587,0.341610952,0.437121936,0.252467367,0.274116523,0.152499
Minnesota,MN,Hubbard,27057,0.170964661,0.47341611,0.23718561,0.242597899,0.113339701,0.510028653,0.152181
Nebraska,NE,Cherry,31031,0.160458453,0.432664756,0.608404967,0.746577523,0.256287806,0.06176377,0.151862
Idaho,ID,Madison,16065,0.679401465,0.005730659,0.306590258,0.846227316,0.362941738,0.273479784,0.151544
Kansas,KS,Republic,20157,0.110156001,0.137535817,0.120980579,0.35561923,0.635148042,0.336198663,0.151226
New Jersey,NJ,Burlington,34005,0.097102833,0.094874244,0.758038841,0.027379815,0.255332697,0.532951289,0.150907
Connecticut,CT,Fairfield,09001,0.157593123,0.06176377,0.856415154,0.11875199,0.574339382,0.062082139,0.150589
Iowa,IA,Dickinson,19059,0.021967526,0.450493473,0.109837631,0.677491245,0.418656479,0.323782235,0.150271
South Dakota,SD,Grant,46051,0.06112703,0.449538364,0.252785737,0.093919134,0.672078956,0.271887934,0.149952
Nebraska,NE,Blaine,31009,0.071951608,0.122890799,0.373129577,0.046800382,0.556829035,0.518306272,0.149634
Pennsylvania,PA,Chester,42029,0.042343203,0.034702324,0.654568609,0.090417065,0.474689589,0.492518306,0.149316
Utah,UT,Tooele,49045,0.303406558,0.217765043,0.506526584,0.111429481,0.018147087,0.594715059,0.148997
Nebraska,NE,Washington,31177,0.027061445,0.259471506,0.197070996,0.105380452,0.923591213,0.180515759,0.148679
New York,NY,Saratoga,36091,0.033428844,0.079274117,0.344794651,0.126711238,0.160776823,0.951926138,0.14836
Ohio,OH,Auglaize,39011,0.129258198,0.261700096,0.090735435,0.139764406,0.385546004,0.462273161,0.148042
Colorado,CO,Jackson,08057,0.392550143,0.003820439,0.741165234,0.055396371,0.584208851,0.357847819,0.147724
Wisconsin,WI,Winnebago,55139,0.144221585,0.134670487,0.433938236,0.168099331,0.787010506,0.129258198,0.147405
Minnesota,MN,Lac qui Parle,27073,0.068767908,0.460999682,0.267112385,0.602992677,0.164597262,0.384590895,0.147087
Kansas,KS,Pottawatomie,20149,0.156319643,0.184336199,0.430117797,0.440624005,0.434574976,0.264565425,0.146769
Florida,FL,Sarasota,12115,0.132441897,0.218083413,0.600127348,0.157911493,0.417382999,0.245781598,0.14645
Nebraska,NE,Lancaster,31109,0.140719516,0.087233365,0.640878701,0.189430118,0.794651385,0.019738937,0.146132
Iowa,IA,Delaware,19055,0.099649793,0.257561286,0.051257561,0.317414836,0.163960522,0.616364215,0.145813
Indiana,IN,Boone,18011,0.013371538,0.123527539,0.391276663,0.074180197,0.580070041,0.497612225,0.145495
Iowa,IA,Cerro Gordo,19033,0.191977077,0.474371219,0.343202802,0.507481694,0.360713149,0.136262337,0.145177
Wisconsin,WI,Florence,55037,0.282712512,0.431709647,0.007322509,0.668895256,0.154091054,0.406558421,0.144858
Minnesota,MN,Becker,27005,0.188793378,0.612862146,0.331104744,0.461954791,0.097102833,0.316459726,0.14454
Vermont,VT,Essex,50009,0.602674308,0.744348933,0.247691818,0.091053805,0.363896848,0.114294811,0.144222
Wisconsin,WI,Trempealeau,55121,0.198026106,0.310092327,0.439987265,0.624005094,0.095510984,0.340655842,0.143903
New York,NY,Warren,36113,0.17860554,0.272843044,0.23272843,0.417064629,0.246099968,0.388729704,0.143585
Kansas,KS,Sedgwick,20173,0.341929322,0.319643426,0.756128621,0.127984718,0.254695957,0.045526902,0.143266
Washington,WA,Spokane,53063,0.29290035,0.334925183,0.534543139,0.361986628,0.192295447,0.185928048,0.142948
South Carolina,SC,Greenville,45045,0.2944922,0.191340337,0.779051258,0.274116523,0.251830627,0.084368036,0.14263
North Dakota,ND,Golden Valley,38033,0.030563515,0.335561923,0.029926775,0.905125756,0.312957657,0.377905126,0.142311
Minnesota,MN,Kittson,27069,0.11875199,0.229544731,0.018465457,0.918178924,0.149952245,0.445399554,0.141993
West Virginia,WV,Jefferson,54037,0.29194524,0.159821713,0.47118752,0.071951608,0.76758994,0.071633238,0.141675
Wisconsin,WI,Pepin,55091,0.211397644,0.338108883,0.257242916,0.723654887,0.142948106,0.322508755,0.141356
Nebraska,NE,Greeley,31077,0.098694683,0.610633556,0.139446036,0.334288443,0.273161414,0.379815345,0.141038
Vermont,VT,Washington,50023,0.112702961,0.203120025,0.17574021,0.35466412,0.9417383,0.024832856,0.14072
Nebraska,NE,Otoe,31131,0.181470869,0.667621777,0.427570837,0.305316778,0.274753263,0.084686406,0.140401
North Dakota,ND,Emmons,38029,0.190066858,0.435848456,0.124164279,0.64883795,0.35116205,0.239414199,0.140083
South Dakota,SD,Spink,46115,0.087551735,0.520216492,0.285577841,0.287488061,0.382999045,0.241961159,0.139764
Pennsylvania,PA,Bucks,42017,0.048073862,0.051575931,0.573384273,0.052849411,0.23591213,0.685132124,0.139446
Missouri,MO,Cole,29051,0.204075135,0.252785737,0.408150271,0.215536453,0.52944922,0.17382999,0.139128
Nebraska,NE,Custer,31041,0.1197071,0.753581662,0.340019102,0.427889207,0.1747851,0.219356893,0.138809
Ohio,OH,Geauga,39055,0.041388093,0.077682267,0.211716014,0.085641515,0.483285578,0.599490608,0.138491
Minnesota,MN,Dakota,27037,0.027379815,0.082776186,0.675581025,0.098694683,0.106972302,0.700413881,0.138173
Virginia,VA,Williamsburg City,51830,0.578478192,0.009551098,0.576886342,0.58802929,0.014326648,0.502387775,0.137854
Kansas,KS,Stafford,20185,0.394778733,0.625278574,0.579751671,0.35402738,0.035020694,0.242597899,0.137536
Wyoming,WY,Weston,56045,0.325692455,0.418019739,0.435848456,0.921680993,0.130213308,0.095510984,0.137217
Wisconsin,WI,Pierce,55093,0.05985355,0.053167781,0.371219357,0.585163961,0.212989494,0.555873926,0.136899
Wisconsin,WI,Rock,55105,0.331423114,0.501751035,0.52785737,0.204075135,0.101241643,0.231136581,0.136581
Florida,FL,Alachua,12001,0.41037886,0.063355619,0.773957338,0.486787647,0.081502706,0.290035021,0.136262
South Dakota,SD,Kingsbury,46077,0.068449538,0.326010825,0.049665712,0.461318052,0.466730341,0.367717287,0.135944
Texas,TX,Hays,48209,0.319006686,0.022922636,0.878701051,0.477554919,0.040432983,0.314549507,0.135626
Washington,WA,Kittitas,53037,0.460362942,0.065902579,0.503024514,0.491563196,0.014963387,0.489334607,0.135307
Maryland,MD,Charles,24017,0.041069723,0.083094556,0.850366125,0.024832856,0.628143903,0.229544731,0.134989
Texas,TX,Williamson,48491,0.086278255,0.064310729,0.872015282,0.027061445,0.240687679,0.452085323,0.13467
North Dakota,ND,Sargent,38081,0.008595989,0.11811525,0.100604903,0.343839542,0.517669532,0.555237186,0.134352
Kentucky,KY,Fayette,21067,0.313594397,0.103470232,0.76408787,0.112702961,0.47182426,0.042979943,0.134034
Indiana,IN,Hancock,18059,0.047118752,0.261381726,0.283985992,0.025787966,0.903215536,0.23432028,0.133715
New Hampshire,NH,Carroll,33003,0.084049666,0.274116523,0.035339064,0.566698504,0.855778415,0.0582617,0.133397
Minnesota,MN,Freeborn,27047,0.298312639,0.547914677,0.616364215,0.556192295,0.051894301,0.103470232,0.133079
Virginia,VA,James City,51095,0.037249284,0.204711875,0.636739892,0.139127666,0.193887297,0.461636422,0.13276
Nebraska,NE,Frontier,31063,0.136899077,0.58611907,0.104425342,0.698185291,0.146450175,0.335880293,0.132442
North Dakota,ND,Grant,38037,0.103470232,0.173193251,0.100923273,0.776504298,0.657752308,0.156638013,0.132124
Pennsylvania,PA,Montour,42093,0.112384591,0.278892073,0.372174467,0.722699777,0.407831901,0.098057943,0.131805
Virginia,VA,Augusta,51015,0.263928685,0.134352117,0.288761541,0.286851321,0.283667622,0.418974849,0.131487
Alaska,AK,Haines,02100,0.041706463,0.208532315,0.642470551,0.976440624,0.224450812,0.089143585,0.131168
Utah,UT,Box Elder,49003,0.271569564,0.264883795,0.524992041,0.100286533,0.007959249,0.487742757,0.13085
South Dakota,SD,Harding,46063,0.072906718,0.009869468,0.445717924,0.631645973,0.695319962,0.284622732,0.130532
Colorado,CO,Archuleta,08007,0.300222859,0.132760267,0.659662528,0.533269659,0.074498567,0.360076409,0.130213
Kansas,KS,Ottawa,20143,0.130213308,0.278573703,0.240050939,0.168417701,0.580388411,0.244508118,0.129895
West Virginia,WV,Hampshire,54027,0.768226679,0.786373766,0.053167781,0.736071315,0.023559376,0.05985355,0.129577
Ohio,OH,Greene,39057,0.185609678,0.168736071,0.449856734,0.067176059,0.062718879,0.613817256,0.129258
South Dakota,SD,Sanborn,46111,0.141037886,0.207258835,0.359758039,0.222858962,0.387137854,0.359439669,0.12894
Texas,TX,Denton,48121,0.090417065,0.021649156,0.879019421,0.048710602,0.06176377,0.636739892,0.128621
Virginia,VA,Fairfax City,51600,0.05603311,0.003502069,0.935052531,0.186246418,0.052849411,0.619866285,0.128303
Wisconsin,WI,Green Lake,55047,0.264247055,0.46768545,0.417701369,0.674307545,0.141037886,0.156001273,0.127985
Wisconsin,WI,Washington,55131,0.013053168,0.101560013,0.273479784,0.030245145,0.909901305,0.385227635,0.127666
Nebraska,NE,Cheyenne,31033,0.087233365,0.585163961,0.149633875,0.623049984,0.612543776,0.024514486,0.127348
Maryland,MD,Kent,24029,0.311365807,0.368672397,0.631009233,0.516396052,0.204075135,0.052531041,0.12703
California,CA,San Francisco,06075,0.129894938,0.006685769,0.964024196,0.813753582,0.137535817,0.144539955,0.126711
Connecticut,CT,New Haven,09009,0.284622732,0.109200891,0.831582299,0.216491563,0.245463228,0.047437122,0.126393
Florida,FL,St. Johns,12109,0.070041388,0.120980579,0.478191659,0.054441261,0.143903216,0.669850366,0.126074
Wisconsin,WI,Shawano,55115,0.164597262,0.304680038,0.308500478,0.246099968,0.166507482,0.371219357,0.125756
Wisconsin,WI,Waupaca,55135,0.155364534,0.333970073,0.322190385,0.599808978,0.126711238,0.328876154,0.125438
Idaho,ID,Twin Falls,16083,0.458771092,0.504616364,0.750079592,0.494746896,0.029290035,0.063355619,0.125119
Kansas,KS,Johnson,20091,0.012416428,0.06112703,0.614135626,0.018783827,0.957975167,0.228271251,0.124801
Wisconsin,WI,Washburn,55129,0.306590258,0.511620503,0.188156638,0.346704871,0.247373448,0.218083413,0.124483
Nebraska,NE,Cuming,31039,0.213626234,0.489971347,0.52849411,0.357847819,0.279528812,0.077045527,0.124164
South Dakota,SD,Custer,46033,0.164915632,0.209805794,0.498567335,0.857051894,0.168736071,0.205348615,0.123846
Indiana,IN,Floyd,18043,0.159821713,0.191021968,0.311684177,0.035020694,0.574976122,0.281757402,0.123528
Maryland,MD,Garrett,24023,0.305635148,0.46800382,0.093919134,0.745622413,0.217128303,0.170964661,0.123209
Alaska,AK,Matanuska-Susitna,02170,0.428525947,0.198662846,0.565425024,0.440305635,0.289398281,0.066539319,0.122891
Wyoming,WY,Campbell,56005,0.17574021,0.084368036,0.47055078,0.698503661,0.598853868,0.028971665,0.122572
Ohio,OH,Summit,39153,0.262655205,0.192295447,0.52976759,0.097421203,0.395097103,0.17892391,0.122254
Indiana,IN,Wells,18179,0.159503343,0.298631009,0.156001273,0.169054441,0.394460363,0.317096466,0.121936
Montana,MT,Sanders,30089,0.771410379,0.368990767,0.169372811,0.404648201,0.2362305,0.054759631,0.121617
Illinois,IL,McHenry,17111,0.075453677,0.051257561,0.696275072,0.017191977,0.06112703,0.918178924,0.121299
Wisconsin,WI,Walworth,55127,0.231773321,0.194205667,0.618592805,0.534224769,0.05985355,0.286214581,0.120981
Wyoming,WY,Uinta,56041,0.392231773,0.601082458,0.438077046,0.890162369,0.019420567,0.026743075,0.120662
New Jersey,NJ,Ocean,34029,0.243234639,0.12002547,0.577204712,0.087870105,0.267430755,0.310092327,0.120344
South Dakota,SD,Brown,46013,0.103788602,0.283985992,0.459089462,0.731295766,0.368672397,0.065584209,0.120025
Alaska,AK,Bristol Bay,02060,0.11493155,0.105380452,0.523400191,0.991722381,0.225087552,0.080547596,0.119707
Colorado,CO,Jefferson,08059,0.036294174,0.030245145,0.613180516,0.042343203,0.864056033,0.23686724,0.119389
Kansas,KS,Nemaha,20131,0.087870105,0.604266157,0.134670487,0.612543776,0.202483286,0.289079911,0.11907
Idaho,ID,Nez Perce,16069,0.321235275,0.722063037,0.325055715,0.82075772,0.084049666,0.089461955,0.118752
Montana,MT,Musselshell,30065,0.694364852,0.358166189,0.11747851,0.41356256,0.261063356,0.016873607,0.118434
Connecticut,CT,Windham,09015,0.357529449,0.197707736,0.503342884,0.448901624,0.1165234,0.198344476,0.118115
Minnesota,MN,Lake of the Woods,27077,0.185291309,0.124801019,0.129258198,0.728748806,0.157911493,0.403374721,0.117797
Minnesota,MN,Wilkin,27167,0.036612544,0.459726202,0.037249284,0.900986947,0.093919134,0.396052213,0.117479
Pennsylvania,PA,Union,42119,0.286851321,0.182107609,0.399872652,0.298631009,0.335243553,0.185291309,0.11716
Ohio,OH,Mercer,39107,0.111747851,0.224769182,0.096784464,0.155682904,0.241961159,0.516396052,0.116842
Wyoming,WY,Niobrara,56027,0.41388093,0.333333333,0.339382362,0.932823941,0.155364534,0.023877746,0.116523
North Dakota,ND,Kidder,38043,0.096784464,0.285896211,0.031518625,0.014008278,0.420566699,0.605539637,0.116205
Ohio,OH,Van Wert,39161,0.311047437,0.701687361,0.092327284,0.046482012,0.363260108,0.218401783,0.115887
Missouri,MO,Cape Girardeau,29031,0.402101242,0.221267112,0.339700732,0.524992041,0.211079274,0.155046164,0.115568
South Dakota,SD,Deuel,46039,0.148678765,0.362623368,0.29226361,0.045845272,0.333333333,0.394778733,0.11525
Nebraska,NE,Platte,31141,0.230818211,0.1747851,0.811206622,0.395415473,0.148360395,0.101878383,0.114932
